fecha_de_pago,cod_comercio," PERCEPCION IVA R.G. 2408   3,00 %",AJUSTE SIRTAC JUL. 1RA QUINC,AJUSTE SIRTAC JUNIO 2DA QUINC,ARANCEL                                     ,CARGOS DE ENTIDAD                           ,"CRED FISCAL AHORA 12/18 VTA EN CUOTAS 10,50%","CRED. FISCAL PAG.S/DTO.FIN.OTORG 21,00%     ","CRED.FISC.LEY 25063 PAG.S/DTO.F.OTORG. 10,50",DESCUENTO FINANC.OTORG. CUOTAS              ,IMPORTE NETO DE PAGOS                       ,"IVA CRED.FISC.COM.L.25063 S/DTO F.OTOR 10,50","IVA CRED.FISC.COMERCIO S/ARANC 21,00%       ","IVA PROMO CUOTAS AHORA 12/18 - 10,50%",IVA RI CRED.FISC.COMERCIO S/DTO F.OTORG     ,PER B.A.I.BR.DN.01/04,PERC.I.B. CORRIENTES R.165/00,PERCEP ING BR MISIONES R.G. 003/93,"PERCEPCION IVA R.G. 2408   1,50 %",PROMO CUOTAS AHORA 12/18,REEMBOLSOS DE ENTIDAD                       ,RETENCION IMP.GANANCIAS                     ,RETENCION ING.BRUTOS                        ,RETENCION ING.BRUTOS SIRTAC,RETENCION IVA                               ,SUBTOTAL NETO DE PAGOS                      ,TOTAL DEDUCCIONES                           ,TOTAL LIQUIDACION                           ,VENTAS C/DESCUENTO CONTADO                  ,VENTAS C/DTO CUOTAS FINANC. OTORG.          ,ventas con descuento
2022-07-06,25108439,72.75,,,1182.64,,38.352,2965.02,82.94,14909.08,76908.10666666667,82.94,248.35666666666665,38.35,2965.02,,,,223.64,365.26,,641.775,,619.77,1925.3200000000002,76908.10666666667,9981.176666666666,76908.10666666667,41434.86666666667,68181.625,109616.49166666667
2022-07-06,25108471,,,,248.40333333333334,,109.965,90.75,,432.16,18427.47,,52.163333333333334,109.97,90.75,,,,,1047.3,,190.79,,158.40333333333334,572.36,18427.47,1273.4133333333332,18427.47,17431.075,12120.25,29551.325
2022-07-06,25108573,,,,811.7566666666667,,635.705,,50.87,484.49,58704.75666666666,50.87,170.46666666666667,635.71,,67.22666666666667,,,,6054.34,,759.38,1218.5566666666666,538.0166666666668,2278.14,58704.75666666666,6227.0,58704.75666666666,107101.0,43847.135,150948.135
2022-07-06,25892842,108.85,,,2208.48,,1164.732,,,,136149.14,,463.78,1164.73,,,,,,11092.69,,1868.35,,1352.99,5605.04,136149.14,13945.08,136149.14,53365.0,193458.44,246823.44
2022-07-06,25892918,78.68,,,1335.585,,,,,,160796.48,,280.46999999999997,,,,,,,,,1625.49,,1156.635,1625.49,160796.48,4437.52,160796.48,165234.0,,
2022-07-07,25098024,167.1,,,3730.94,,2605.194,,,,243403.88999999998,,783.4966666666666,2605.19,,,,,,24811.39,,3025.2650000000003,9948.18,2387.4133333333334,7226.065,243403.88999999998,32934.51,243403.88999999998,131286.0,435157.2,566443.2
2022-07-07,25107096,,,,696.44,,304.788,,,,52795.600000000006,,146.25,304.79,,49.31,,,,2902.75,,431.85,1094.245,474.46500000000003,1295.54,52795.600000000006,4928.175,52795.600000000006,34857.665,45732.22,80589.88500000001
2022-07-07,25107105,112.665,,,3755.27,,1590.829,,,,269671.305,,788.6099999999999,1590.83,,262.74,,,,15150.75,,2068.515,5594.424999999999,2496.185,4614.495,269671.305,28063.695,269671.305,168486.45,258497.1,426983.55000000005
2022-07-07,25107118,60.38,,,1717.0,,384.604,,,,153880.735,,360.57000000000005,384.6,,72.61,,,,3662.9,,993.32,3179.83,1275.33,1732.2649999999999,153880.735,11384.865,153880.735,129425.1,71681.0,201106.1
2022-07-07,25107120,147.94,,,3144.24,,1438.109,,,,203249.01,,660.29,1438.11,,,,,,13696.29,,2553.99,,1963.4050000000002,7661.98,203249.01,18517.09,203249.01,87751.6,268029.0,355780.6
2022-07-07,25107146,101.47,,,1998.435,,1008.259,,,,117270.78,,419.67,1008.26,,165.075,,,,9602.47,,1749.3,2441.2,1208.38,5247.91,117270.78,15087.465,117270.78,76801.3,187915.19,264716.49
2022-07-07,25107159,94.69,,,1999.87,,1108.408,,,,124833.23499999999,,419.975,1108.41,,175.20499999999998,,,,10556.28,,1616.5,2597.465,1245.7350000000001,4849.51,124833.23499999999,15550.945,124833.23499999999,53101.6,174565.16,227666.76
2022-07-07,25107161,204.21,,,5127.305,,4787.429,292.18,458.72,5760.06,311197.235,458.72,1076.7324999999998,4787.43,292.18,,,,86.41,45594.58,,5315.135,8127.3550000000005,3133.5325000000003,9068.386666666667,311197.235,41321.784999999996,311197.235,132418.0,440202.04000000004,572620.04
2022-07-07,25107174,146.79000000000002,,,3293.7599999999998,,2166.089,,54.99,523.7,210152.34,54.99,691.6866666666666,2166.09,,,,,,20629.43,,2650.835,5480.75,2067.036666666667,6540.635,210152.34,25550.14333333333,210152.34,104212.99666666666,197234.23,301447.2266666667
2022-07-07,25107187,179.905,,,4074.986666666666,,2595.637,313.43,,1492.53,258080.3933333333,,855.7466666666666,2595.64,313.43,,,,,24720.37,,3249.335,6732.506666666667,2541.956666666667,8053.719999999999,258080.3933333333,31567.82666666667,258080.3933333333,200050.0,234422.33,434472.32999999996
2022-07-07,25107191,,,,930.86,,553.554,,,,71226.63,,195.48000000000002,553.55,,,,,,5271.95,,864.38,,625.9033333333333,2593.13,71226.63,4846.580000000001,71226.63,46309.0,89292.63,135601.63
2022-07-07,25107209,206.87,,,4671.963333333333,,3682.576,305.2,,1453.35,281150.7966666667,,981.11,3682.58,305.2,,,,,35072.17,,3682.29,7345.06,2858.25,9444.019999999999,281150.7966666667,38249.60333333333,281150.7966666667,173521.5,305579.1,479100.6
2022-07-07,25107211,103.12,,,2336.5499999999997,,1274.874,,90.45,861.44,176631.28,90.45,490.67333333333335,1274.87,,,,,,12141.66,,1911.37,,1567.0833333333333,4124.445,176631.28,13276.403333333334,176631.28,179454.25,105407.275,284861.525
2022-07-07,25107224,,,,532.575,,185.05,85.23,,405.88,47092.1025,,111.84,185.05,85.23,,,,,1762.39,,415.3,725.76,386.7475,706.8800000000001,47092.1025,2823.825,47092.1025,53885.666666666664,19003.355,72889.02166666667
2022-07-07,25107241,150.0,,,3200.25,,1541.52,,,,202712.72999999998,,672.0500000000001,1541.52,,,179.75,,,14681.15,,2580.8,4317.825,2001.67,7742.39,202712.72999999998,23719.475000000002,202712.72999999998,97748.95,257366.51,355115.46
2022-07-07,25107252,,,,613.255,,318.567,,,,40064.380000000005,,128.785,318.57,,,,,,3033.98,,485.28,,385.635,1455.85,40064.380000000005,3774.515,40064.380000000005,18335.1,51007.59,69342.69
2022-07-07,25107265,98.55,,,1303.5133333333333,,1279.745,181.46,,864.09,73716.00666666667,,273.7366666666667,1279.75,181.46,,,,,12188.05,,1670.23,,764.5866666666667,5010.68,73716.00666666667,9439.44,73716.00666666667,21626.233333333334,92293.81999999999,113920.05333333333
2022-07-07,25107278,,,,587.72,,437.98,,,,42814.7025,,123.425,437.98,,,,,,4171.24,,759.88,,381.96500000000003,2279.65,42814.7025,3005.2975,42814.7025,33883.666666666664,81629.0,115512.66666666666
2022-07-07,25107280,,,,940.265,,454.629,,,,50950.715000000004,,197.45499999999998,454.63,,,,,,4329.81,,889.89,1331.41,549.535,2669.66,50950.715000000004,7190.66,50950.715000000004,15775.375,84732.0,100507.375
2022-07-07,25107293,89.64,,,1401.6899999999998,,1005.711,45.16,,215.07,96220.69666666666,,294.3533333333333,1005.71,45.16,,,,,9578.21,,1534.21,,897.52,4602.62,96220.69666666666,8283.769999999999,96220.69666666666,72533.09999999999,84223.6,156756.7
2022-07-07,25107315,102.89,,,2336.745,,980.953,,,,156513.64,,490.715,980.95,,165.25,,,,9342.41,,1777.52,3249.15,1496.9299999999998,5332.57,156513.64,16506.96,156513.64,81607.6,182826.0,264433.6
2022-07-07,25107328,138.565,,,3082.8700000000003,,1807.567,11.69,,55.69,210512.12,,647.4033333333333,1807.57,11.69,309.35,,,,17214.93,,2532.7799999999997,6547.045,1995.6633333333332,5947.235000000001,210512.12,22405.88,210512.12,201951.6,147425.4,349377.0
2022-07-07,25107330,81.75,,,1596.5100000000002,,667.634,,155.85,1484.3,121233.45333333332,155.85,335.26666666666665,667.63,,86.34333333333335,,,,6358.43,,1297.3600000000001,2510.9233333333336,1078.4533333333331,2720.5750000000003,121233.45333333332,11202.106666666667,121233.45333333332,88388.2,66071.04,154459.24
2022-07-07,25107343,159.37,,,2428.063333333333,,1475.995,57.75,,275.01,156347.97666666665,,509.8933333333334,1476.0,57.75,168.15333333333334,,,,14057.1,,1901.49,3247.0,1512.6200000000001,4658.965,156347.97666666665,17581.11,156347.97666666665,87868.59999999999,129090.73,216959.33
2022-07-07,25107356,66.18,,,1528.855,,543.616,,,,104218.545,,321.06,543.62,,96.125,,,,5177.3,,1151.8,2161.755,985.4100000000001,3455.4,104218.545,10290.355,104218.545,63850.4,101317.0,165167.4
2022-07-07,25107369,148.99,,,3065.09,,1308.307,,,,188847.95500000002,,643.67,1308.31,,223.06,,,,12460.08,,2584.51,3925.1450000000004,1888.865,7753.54,188847.95500000002,21873.545,188847.95500000002,88803.0,243837.0,332640.0
2022-07-07,25107371,241.51,,,5425.373333333334,,4567.73,,,,332276.9166666667,,1139.33,4567.73,,,,,,43502.2,,4282.635,,3313.3033333333333,11049.39,332276.9166666667,36283.67333333333,332276.9166666667,131439.0,711364.77,842803.77
2022-07-07,25107384,151.01,,,2186.366666666667,,1429.991,,,,142320.78333333333,,459.14000000000004,1429.99,,,,,,13618.97,,2610.57,,1363.8533333333335,7831.72,142320.78333333333,12556.779999999999,142320.78333333333,66038.89666666667,266516.0,332554.89666666667
2022-07-07,25107397,124.5,,,2618.835,,1350.488,,,,167053.33000000002,,549.955,1350.49,,,,,,12861.79,,2134.97,,1628.7849999999999,6404.9,167053.33000000002,16235.9,167053.33000000002,71808.85,222960.76,294769.61
2022-07-07,25107406,,,,1407.285,,431.3,,,,105344.51999999999,,295.53000000000003,431.3,,,,,,4107.62,,960.38,,938.2,2881.13,105344.51999999999,6831.2300000000005,105344.51999999999,71983.75,80384.0,152367.75
2022-07-07,25107419,76.53,,,1307.9966666666667,,760.259,294.21,,1400.99,90008.17666666668,,274.68,760.26,294.21,89.91666666666667,,,,7240.57,,1319.03,1869.1266666666663,837.52,3957.09,90008.17666666668,9395.466666666667,90008.17666666668,144374.7,76918.115,221292.815
2022-07-07,25107421,64.34,,,1634.13,,941.997,,,,117777.855,,343.17,942.0,,,,,,8971.41,,1080.12,1823.02,1087.395,3240.37,117777.855,12036.835,117777.855,73899.75,111829.88,185729.63
2022-07-07,25107434,,,,876.03,,373.599,,,,59607.5,,183.96499999999997,373.6,,62.43,,,,3558.1,,651.13,1236.8600000000001,565.5,1953.4,59607.5,6192.9,59607.5,30985.4,69630.0,100615.4
2022-07-07,25107447,68.15,,,2271.21,,538.24,,,,199360.515,,476.95500000000004,538.24,,,,,,5126.1,,1303.705,,1649.07,2407.825,199360.515,11009.085,199360.515,160212.1,100315.0,260527.1
2022-07-07,25107462,,,,798.28,,261.768,,,,61194.36,,167.635,261.77,,,,,,2493.03,,482.63,2429.36,549.905,1447.89,61194.36,6287.84,61194.36,43088.55,48787.3,91875.85
2022-07-07,25107488,104.81,,,2586.6233333333334,,2172.779,932.57,208.83,6429.65,142126.66666666666,208.83,543.1899999999999,2172.78,932.57,,,,96.45,20693.14,,3125.72,,1470.28,5312.075,142126.66666666666,19431.063333333335,142126.66666666666,36954.86666666667,186904.29499999998,223859.16166666665
2022-07-07,25107501,84.56,,,1807.01,,1064.587,,,,116180.56,,379.475,1064.59,,,,,,10138.93,,1436.2,,1130.97,4308.61,116180.56,11833.9,116180.56,99451.2,156577.72,256028.91999999998
2022-07-07,25107512,63.51,,,1437.155,,605.761,,,,98065.45000000001,,301.8,605.76,,,,,,5769.16,,1097.3,,919.385,3291.89,98065.45000000001,8072.15,98065.45000000001,53378.1,105519.0,158897.1
2022-07-07,25107525,89.67500000000001,,,2989.08,,1410.781,,,,222557.31,,627.705,1410.78,,,,,,13436.02,,1643.81,,2005.015,3594.5699999999997,222557.31,18373.255,222557.31,140711.65,200437.83,341149.48
2022-07-07,25107538,,,,668.76,,287.526,,,,45364.5,,140.44,287.53,,47.964999999999996,,,,2738.35,,498.85,941.38,431.115,1496.55,45364.5,4740.3,45364.5,46621.6,53588.0,100209.6
2022-07-07,25107540,,,,451.055,,231.803,,,,28401.405,,94.725,231.8,,,,,,2207.65,,373.71,,278.81,1121.12,28401.405,2791.73,28401.405,12790.8,36804.67,49595.47
2022-07-07,25107553,87.05000000000001,,,2901.41,,955.894,,,,211780.055,,609.3,955.89,,,,,,9103.76,,1617.58,8495.79,1956.01,3517.08,211780.055,24214.045,211780.055,158136.375,155715.45,313851.825
2022-07-07,25107566,100.21,,,1258.3666666666668,,1026.808,,45.36,432.04,67793.21333333333,45.36,264.25666666666666,1026.81,,,,,,9779.13,,1724.54,1773.83,730.9766666666666,5173.63,67793.21333333333,10121.336666666666,67793.21333333333,28186.45,88685.375,116871.825
2022-07-07,25107579,,,,1014.885,,467.759,,,,66425.44,,213.125,467.76,,,,,,4454.85,,811.55,,637.395,2434.65,66425.44,5949.81,66425.44,57571.5,87179.0,144750.5
2022-07-07,25107581,,,,972.635,,318.082,,,,77530.11,,204.255,318.08,,55.32,,,,3029.36,,562.65,1604.6149999999998,677.4749999999999,1687.94,77530.11,6313.3150000000005,77530.11,54201.925,59283.0,113484.925
2022-07-07,25107594,76.12,,,1043.6533333333334,,770.328,74.77,,356.05,60998.956666666665,,219.16666666666666,770.33,74.77,85.13000000000001,,,,7336.46,,1310.82,1270.07,622.9699999999999,3932.46,60998.956666666665,7859.993333333333,60998.956666666665,23877.399999999998,67472.325,91349.72499999999
2022-07-07,25107603,,,,683.2,,210.805,,,,55503.055,,143.475,210.81,,,,,,2007.67,,365.74,2190.4449999999997,484.855,1097.22,55503.055,5342.695,55503.055,82402.5,39289.0,121691.5
2022-07-07,25107616,,,,429.32,,211.862,,,,25786.225000000002,,90.155,211.86,,68.21,,,,2017.74,,367.58,536.2950000000001,262.145,1102.73,25786.225000000002,3201.975,25786.225000000002,18490.4,39486.0,57976.4
2022-07-07,25107629,86.85,,,1713.635,,791.0,,,,103354.89,,359.865,791.0,,,,,,7533.34,,1504.13,,1037.02,4512.4,103354.89,10324.380000000001,103354.89,43904.35,139549.84,183454.19
2022-07-07,25107631,89.81,,,1918.0849999999998,,911.838,,,,124356.11,,402.8,911.84,,,,,,8684.18,,1546.42,,1200.17,4639.27,124356.11,11456.815,124356.11,55786.85,160052.15,215839.0
2022-07-07,25107657,71.13,,,1567.6599999999999,,840.704,,,,103867.7,,329.21000000000004,840.7,,,,,,8006.71,,1213.33,,993.0699999999999,3639.99,103867.7,9775.87,103867.7,95576.65,131710.49,227287.13999999998
2022-07-07,25108439,23.05,,,1147.56,,443.421,514.51,259.84,4924.74,72708.27,259.84,240.99,443.42,514.51,,,,73.87,4223.06,,1033.87,,669.5966666666667,2105.645,72708.27,7294.03,72708.27,57340.95,62662.5,120003.45
2022-07-07,25108471,,,,308.055,,65.968,,,,29639.644999999997,,64.695,65.97,,,,,,628.28,,114.45,,234.2,343.36,29639.644999999997,1182.98,29639.644999999997,49350.25,12295.0,61645.25
2022-07-07,25108573,,,,644.795,,166.824,,,,54539.875,,135.41,166.82,,30.759999999999998,,,,1588.8,,331.65,1127.5900000000001,462.46000000000004,994.95,54539.875,3942.125,54539.875,42936.0,31092.0,74028.0
2022-07-07,25892842,95.225,,,2145.806666666667,,1117.038,,60.57,576.9,158516.61,60.57,450.62000000000006,1117.04,,,,,,10638.46,,1760.755,,1423.0966666666666,3908.335,158516.61,11993.39,158516.61,149170.5,106594.5,255765.0
2022-07-07,25892918,,,,759.155,,,,,,84781.75,,159.42499999999998,,,,,,,,,130.56,,626.0550000000001,391.67,84781.75,1805.75,84781.75,86587.5,,
2022-07-08,25098024,162.13,,,3750.6933333333327,,2501.679,329.32,,1568.23,231817.70333333334,,787.6466666666666,2501.68,329.32,,,,,23825.53,,2918.59,9504.52,1848.0999999999997,7265.535,231817.70333333334,32196.716666666664,231817.70333333334,118272.0,218613.63,336885.63
2022-07-08,25107096,70.9,,,1675.6299999999999,,671.602,,,,115943.36,,351.88,671.6,,113.94,,,,6396.22,,1225.34,2401.4750000000004,891.785,3676.01,115943.36,11454.744999999999,115943.36,70299.05,114198.11,184497.16
2022-07-08,25107105,149.20499999999998,,,4972.59,,2401.74,,,,333952.08499999996,,1044.245,2401.74,,388.235,,,,22873.72,,2700.9,6925.245,2602.3900000000003,6397.28,333952.08499999996,37817.82,333952.08499999996,183187.8,377164.21,560352.01
2022-07-08,25107118,147.57999999999998,,,4919.93,,2227.928,,,,337297.39,,1033.185,2227.93,,365.02500000000003,,,,21218.37,,2686.02,6991.334999999999,2618.295,6259.839999999999,337297.39,36744.36,337297.39,193487.8,361107.9,554595.7
2022-07-08,25107120,126.91,,,2928.846666666667,,1790.092,,,,196863.80999999997,,615.06,1790.09,,,,,,17048.5,,2304.365,,1494.53,5552.745,196863.80999999997,16640.646666666667,196863.80999999997,109085.06666666667,313258.17,422343.23666666663
2022-07-08,25107146,80.11,,,2028.6399999999999,,691.72,,,,147642.6,,426.015,691.72,,121.96499999999999,,,,6587.81,,1390.95,3055.1499999999996,1126.0349999999999,4172.85,147642.6,13219.525,147642.6,99256.025,123212.2,222468.22499999998
2022-07-08,25107159,125.76,,,2509.755,,1320.025,,,,149324.11000000002,,527.05,1320.03,,213.265,,,,12571.68,,2160.96,3101.32,1177.2849999999999,6482.89,149324.11000000002,18859.335,149324.11000000002,55752.15,224862.59,280614.74
2022-07-08,25107161,465.515,,,10369.743333333334,,7522.536,,,,633087.8633333333,,2177.646666666667,7522.54,,,,,,71643.22,,8328.415,16489.186666666665,4995.006666666667,21303.26,633087.8633333333,80484.96333333333,633087.8633333333,277687.06666666665,1307657.28,1585344.3466666667
2022-07-08,25107174,232.505,,,3885.2374999999997,,3396.217,,,,231747.20500000002,,815.9000000000001,3396.22,,,,,,32344.93,,4162.645,6034.742499999999,1826.5749999999998,7257.973333333332,231747.20500000002,29138.7975,231747.20500000002,102642.75,632973.01,735615.76
2022-07-08,25107187,268.17,,,6076.166666666667,,3871.67,473.43,,2254.45,379296.35333333333,,1275.9933333333333,3871.67,473.43,,,,,36873.06,,4833.485000000001,9876.356666666667,2978.4466666666667,12145.55,379296.35333333333,46195.97,379296.35333333333,281210.0,357028.485,638238.485
2022-07-08,25107191,81.08,,,1300.89,,800.127,,,,90528.67333333334,,273.18666666666667,800.13,,,,,,7620.27,,1398.36,,688.8433333333332,2185.91,90528.67333333334,7020.14,90528.67333333334,50727.666666666664,140463.44,191191.10666666666
2022-07-08,25107209,222.405,,,4983.376666666667,,3471.146,,,,314417.61000000004,,1046.51,3471.15,,,,,,33058.55,,4000.5,8185.603333333333,2469.18,9969.065,314417.61000000004,38322.549999999996,314417.61000000004,151398.33333333334,604025.48,755423.8133333334
2022-07-08,25107211,111.62,,,2556.67,,1263.591,133.11,,633.84,196964.23666666666,,536.9,1263.59,133.11,,,,,12034.21,,2079.73,,1474.3133333333333,4402.415,196964.23666666666,13651.976666666667,196964.23666666666,129698.0,121377.32,251075.32
2022-07-08,25107224,63.32,,,1138.47,,598.076,219.96,27.27,1307.12,81744.95666666667,27.27,239.08,598.08,219.96,,,,,5695.97,,1094.58,1262.5966666666666,623.74,3283.75,81744.95666666667,7360.57,81744.95666666667,72711.3,60946.99,133658.29
2022-07-08,25107241,250.21,,,3225.2766666666666,,2662.288,32.25,,153.58,183476.72,,677.3100000000001,2662.29,32.25,,199.55666666666664,,,25355.13,,4297.11,3929.02,1457.2533333333333,12891.33,183476.72,24702.383333333335,183476.72,58202.26666666667,224965.255,283167.52166666667
2022-07-08,25107252,,,,485.3833333333334,,338.225,80.66,,384.11,39080.706666666665,,101.93,338.23,80.66,,,,,3221.19,,369.58,,292.56333333333333,1108.74,39080.706666666665,2714.0466666666666,39080.706666666665,40886.55,21805.58,62692.130000000005
2022-07-08,25107265,69.95,,,1039.0200000000002,,1177.79,227.13,,1081.56,63754.06666666667,,218.19333333333336,1177.79,227.13,,,,,11217.06,,1159.81,,501.55,3479.42,63754.06666666667,7896.336666666667,63754.06666666667,28632.75,64526.48,93159.23000000001
2022-07-08,25107278,123.58,,,1808.7533333333333,,1348.536,259.23,41.29,1627.65,113097.33333333333,41.29,379.84,1348.54,259.23,,,,,12843.21,,2119.2,,870.7766666666666,6357.59,113097.33333333333,11299.466666666667,113097.33333333333,70602.5,115992.70000000001,186595.2
2022-07-08,25107280,,,,907.5166666666668,,442.183,555.42,,2644.86,52184.573333333334,,190.58,442.18,555.42,,,,,4211.27,,983.3,1362.0666666666666,412.91,2949.9,52184.573333333334,6802.05,52184.573333333334,24785.783333333336,51301.26,76087.04333333333
2022-07-08,25107293,67.56,,,2251.85,,1163.345,,505.71,4816.29,161204.40333333332,505.71,472.89000000000004,1163.35,,,,,72.25,11079.48,,1735.13,,1223.8700000000001,3873.3050000000003,161204.40333333332,13634.153333333334,161204.40333333332,146731.075,115526.76,262257.835
2022-07-08,25107315,148.0,,,2174.346666666667,,1499.75,198.14,,943.53,138332.03333333335,,456.6133333333334,1499.75,198.14,167.74333333333334,,,,14283.34,,2549.06,2870.4266666666663,1079.1866666666667,7647.17,138332.03333333335,15837.979999999998,138332.03333333335,98727.6,132527.41999999998,231255.02
2022-07-08,25107328,126.255,,,2936.846666666667,,1578.734,,174.64,1663.23,209968.20333333334,174.64,616.7366666666667,1578.73,,185.99,,,,15035.57,,2329.34,4348.083333333333,1616.3633333333335,5173.435,209968.20333333334,20940.763333333332,209968.20333333334,128024.63333333335,154326.5,282351.13333333336
2022-07-08,25107330,129.26,,,2912.2299999999996,,1473.335,,,,191995.41999999998,,611.5699999999999,1473.34,,236.07999999999998,,,,14031.77,,1575.0700000000002,3982.5550000000003,1500.915,3785.5750000000003,191995.41999999998,22421.18,191995.41999999998,95720.45,237392.3,333112.75
2022-07-08,25107343,134.31,,,2997.1733333333336,,1981.575,,19.27,183.55,191970.92333333334,19.27,629.41,1981.58,,221.60333333333335,,,,18872.15,,2424.425,5952.5599999999995,1498.0766666666666,6001.049999999999,191970.92333333334,22040.01,191970.92333333334,153267.05,167749.35,321016.4
2022-07-08,25107356,64.02,,,1314.8133333333333,,638.162,,187.86,1789.2,100516.18333333335,187.86,276.1133333333333,638.16,,79.23,,,,6077.74,,1047.72,2080.383333333333,770.62,2151.035,100516.18333333335,9572.656666666668,100516.18333333335,106459.425,58673.835,165133.26
2022-07-08,25107369,231.73,,,4584.51,,2177.287,,,,271624.58999999997,,962.75,2177.29,,362.25,,,,20736.08,,4006.28,5638.54,2134.245,12018.85,271624.58999999997,33267.41,271624.58999999997,101995.0,405794.0,507789.0
2022-07-08,25107371,352.865,,,11761.63,,6155.767,,,,709552.485,,2469.9449999999997,6155.77,,,,,,58626.36,,6264.304999999999,,5493.14,16448.36,709552.485,75181.31,709552.485,269442.0,1030583.59,1300025.5899999999
2022-07-08,25107384,75.905,,,1993.1833333333334,,1296.457,866.91,,4128.17,119046.20333333332,,418.57,1296.46,866.91,,,,61.93,12347.22,,2285.59,,924.1666666666666,3893.48,119046.20333333332,12977.603333333334,119046.20333333332,65532.85,132502.86,198035.71
2022-07-08,25107397,77.99,,,1333.2266666666667,,886.847,,,,90918.27999999998,,279.97666666666663,886.85,,,,,,8446.17,,1334.06,,686.9399999999999,4002.19,90918.27999999998,7215.8966666666665,90918.27999999998,52748.68333333333,136156.48,188905.16333333333
2022-07-08,25107406,106.61,,,1626.2866666666669,,1066.946,,82.1,781.9,108893.95,82.1,341.5233333333333,1066.95,,,,,,10161.4,,1837.08,,827.4366666666668,5511.25,108893.95,9311.01,108893.95,79905.05,97402.39,177307.44
2022-07-08,25107419,163.16,,,2389.8199999999997,,1657.434,268.06,,1276.49,150068.94666666666,,501.85999999999996,1657.43,268.06,185.89333333333332,,,,15785.1,,1879.42,3114.903333333333,1177.41,4689.255,150068.94666666666,18132.416666666668,150068.94666666666,127399.35,124902.695,252302.045
2022-07-08,25107421,78.81,,,2076.7599999999998,,781.785,,,,154502.91,,436.12,781.79,,,,,,7445.58,,1152.615,2383.98,1178.77,2511.16,154502.91,13892.495,154502.91,97806.1,141178.61,238984.71
2022-07-08,25107434,127.03,,,1852.5466666666669,,1329.647,181.87,,866.05,117945.91666666667,,389.03666666666663,1329.65,181.87,147.38333333333333,,,,12663.31,,2183.57,2447.963333333333,921.6999999999999,6550.7,117945.91666666667,13726.023333333333,117945.91666666667,85278.0,112229.91,197507.91
2022-07-08,25107447,179.77,,,4136.9366666666665,,2480.718,574.64,,2736.38,269745.26333333337,,868.7566666666667,2480.72,574.64,,,1086.04,,23625.89,,3255.04,,2062.37,8029.73,269745.26333333337,24878.98,269745.26333333337,198905.45,243030.915,441936.365
2022-07-08,25107462,,,,961.655,,421.626,,,,63193.685,,201.945,421.63,,,,,,4015.49,,731.51,2559.46,497.675,2194.53,63193.685,7902.3150000000005,63193.685,63611.0,78581.0,142192.0
2022-07-08,25107488,253.06,,,3378.4466666666667,,3184.927,164.46,,783.13,198067.47666666668,,709.4699999999999,3184.93,164.46,,,,,30332.64,,2603.8450000000003,,1551.32,6902.889999999999,198067.47666666668,23549.8,198067.47666666668,67396.03333333334,231331.865,298727.8983333333
2022-07-08,25107501,149.38,,,3006.73,,1867.342,,,,182912.12,,631.4150000000001,1867.34,,,,,,17784.22,,2538.69,,1420.64,7616.08,182912.12,20036.64,182912.12,129264.5,276633.02,405897.52
2022-07-08,25107512,104.39,,,1815.6633333333332,,1197.752,,,,133723.80000000002,,381.28999999999996,1197.75,,,,,,11407.18,,1474.13,,1010.2599999999999,3258.625,133723.80000000002,10598.823333333334,133723.80000000002,80393.8,191786.47,272180.27
2022-07-08,25107525,116.13499999999999,,,3870.9049999999997,,1516.41,,,,291071.42,,812.8900000000001,1516.41,,,,,,14442.0,,2144.4750000000004,,2190.1000000000004,4686.77,291071.42,21800.480000000003,291071.42,183172.2,259399.4,442571.6
2022-07-08,25107538,115.9,,,2348.1549999999997,,1205.365,,,,141904.33,,493.115,1205.37,,195.535,,,,11479.67,,1992.69,2946.3149999999996,1115.72,5978.07,141904.33,17484.69,141904.33,104166.3,214611.74,318778.04
2022-07-08,25107540,,,,1053.63,,726.608,,,,55375.455,,221.26,726.61,,,,,,6920.08,,1011.27,,440.555,3033.82,55375.455,7561.335,55375.455,15845.8,110027.78,125873.58
2022-07-08,25107553,114.19999999999999,,,2588.633333333333,,1845.994,,,,169286.26,,543.6133333333333,1845.99,,,,,,17580.9,,2065.67,6907.360000000001,1343.0966666666666,4909.889999999999,169286.26,22584.84,169286.26,93756.53333333333,294343.7,388100.23333333334
2022-07-08,25107566,195.88,,,3650.0550000000003,,1976.448,,,,201030.725,,766.51,1976.45,,,,,,18823.32,,3373.94,5243.335,1606.8,10121.81,201030.725,28512.4,201030.725,55891.625,347303.0,403194.625
2022-07-08,25107579,,,,672.8733333333333,,554.315,256.06,,1219.34,39473.64333333333,,141.29999999999998,554.32,256.06,,,,,5279.19,,827.14,,308.95,2481.41,39473.64333333333,4662.276666666667,39473.64333333333,19033.15,47170.73,66203.88
2022-07-08,25107581,,,,1046.8,,400.679,,,,70212.58,,219.825,400.68,,69.47,,,,3816.0,,803.89,1453.94,540.8199999999999,2411.66,70212.58,7046.97,70212.58,39921.05,74677.0,114598.05
2022-07-08,25107594,131.41,,,1890.9099999999999,,1596.602,621.97,,2961.77,108869.15999999999,,397.09,1596.6,621.97,175.97333333333333,,,,15205.74,,2237.18,2267.2566666666667,870.0500000000001,6711.55,108869.15999999999,15423.353333333334,108869.15999999999,55450.75,130988.01999999999,186438.77
